Country,Gender,Age,Income,Education,Religion,VaxImpAll,VaxImpChild,VaxSaf,VaxEff,VaxRel,Weight,Set,Year,Education_Group,Income_grouped,Region,age_llm,history
Argentina,Female,45-54,very poor,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,45-54,upper-class,NA,NA,1,1,1,1,4,1.0728315187530963,ORB22,2022,NA,high,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am upper-class. "
Argentina,Female,18-24,very poor,NA,NA,1,1,2,1,4,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Male,35-44,very poor,NA,NA,99,98,99,99,98,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,45-54,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am middle-class. "
Argentina,Female,18-24,upper-class,NA,NA,2,1,1,1,4,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Female,25-34,middle-class,NA,NA,1,1,1,1,4,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,55-64,upper-class,NA,NA,1,1,2,2,1,1.973237637282361,ORB22,2022,NA,high,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am upper-class. "
Argentina,Male,25-34,upper-class,NA,NA,98,1,2,2,2,0.7224990392828733,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,45-54,middle-lower class,NA,NA,1,1,1,1,2,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Female,35-44,upper-class,NA,NA,1,1,2,1,98,1.0728315187530963,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Male,35-44,middle-lower class,NA,NA,3,4,99,3,99,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,25-34,middle-lower class,NA,NA,3,1,1,1,2,0.7224990392828733,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,55-64,upper-class,NA,NA,4,4,4,4,3,1.973237637282361,ORB22,2022,NA,high,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am upper-class. "
Argentina,Male,25-34,very poor,NA,NA,1,1,98,1,2,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,middle-class,NA,NA,1,2,2,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,45-54,very poor,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,25-34,upper-class,NA,NA,3,3,4,3,98,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Male,35-44,middle-lower class,NA,NA,2,1,2,2,2,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,25-34,middle-lower class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,35-44,middle-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,25-34,very poor,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,very poor,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,25-34,very poor,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Male,18-24,very poor,NA,NA,1,1,2,98,3,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is male. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Male,45-54,middle-lower class,NA,NA,4,3,2,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,45-54,very poor,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,45-54,middle-lower class,NA,NA,2,2,2,1,2,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Female,25-34,very poor,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,middle-class,NA,NA,2,1,2,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,45-54,middle-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,25-34,middle-lower class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,35-44,middle-lower class,NA,NA,1,3,1,2,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,45-54,upper-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,high,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am upper-class. "
Argentina,Female,18-24,middle-class,NA,NA,1,1,1,2,3,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-class. "
Argentina,Male,25-34,middle-class,NA,NA,3,1,3,2,1,0.7224990392828733,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,45-54,very poor,NA,NA,1,1,1,1,4,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,45-54,middle-lower class,NA,NA,1,1,1,1,4,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Male,35-44,middle-lower class,NA,NA,2,1,2,2,2,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,45-54,middle-lower class,NA,NA,1,1,1,99,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Female,18-24,very poor,NA,NA,1,1,3,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Male,35-44,very poor,NA,NA,1,1,1,1,2,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,very poor,NA,NA,2,1,2,2,98,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,very poor,NA,NA,1,1,1,2,4,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,18-24,very poor,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Male,45-54,middle-lower class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Male,35-44,middle-lower class,NA,NA,2,1,2,2,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,18-24,upper-class,NA,NA,1,1,1,1,99,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,2,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,18-24,middle-lower class,NA,NA,3,4,2,98,98,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Male,35-44,very poor,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,upper-class,NA,NA,2,2,2,3,99,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,25-34,middle-lower class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,18-24,upper-class,NA,NA,1,1,1,1,4,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Female,35-44,middle-lower class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,35-44,middle-class,NA,NA,98,3,4,3,2,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,35-44,middle-lower class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,18-24,middle-lower class,NA,NA,2,2,2,1,2,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Male,25-34,very poor,NA,NA,1,1,3,2,4,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Male,45-54,very poor,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Male,35-44,middle-lower class,NA,NA,3,2,3,3,99,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,25-34,middle-class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,25-34,upper-class,NA,NA,1,1,2,1,3,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Male,45-54,middle-lower class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-lower class. "
Argentina,Female,25-34,very poor,NA,NA,1,1,1,1,98,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,very poor,NA,NA,1,1,1,1,4,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Male,35-44,upper-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Male,35-44,middle-class,NA,NA,1,1,2,2,98,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,18-24,middle-class,NA,NA,1,1,2,2,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-class. "
Argentina,Female,35-44,very poor,NA,NA,1,1,99,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,upper-class,NA,NA,2,2,99,2,4,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Female,45-54,middle-class,NA,NA,1,1,1,1,4,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am middle-class. "
Argentina,Female,18-24,middle-lower class,NA,NA,2,2,3,2,99,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Female,18-24,middle-lower class,NA,NA,1,1,1,2,4,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Female,18-24,very poor,NA,NA,99,1,99,98,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,18-24,very poor,NA,NA,1,1,1,1,4,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,35-44,very poor,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,very poor,NA,NA,1,1,1,1,98,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,45-54,very poor,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Male,35-44,middle-lower class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,25-34,middle-lower class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,18-24,middle-lower class,NA,NA,2,2,3,2,4,0.7224990392828733,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is male. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Male,25-34,middle-class,NA,NA,1,1,2,1,1,0.7224990392828733,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,45-54,middle-class,NA,NA,1,1,2,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-class. "
Argentina,Female,25-34,upper-class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,25-34,very poor,NA,NA,1,1,4,1,99,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,upper-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,18-24,middle-lower class,NA,NA,1,1,1,2,99,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Female,35-44,very poor,NA,NA,2,3,2,3,2,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,very poor,NA,NA,1,1,2,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,middle-lower class,NA,NA,1,1,1,1,2,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,35-44,middle-lower class,NA,NA,2,2,2,2,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,25-34,very poor,NA,NA,4,4,4,4,4,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,middle-class,NA,NA,2,1,98,2,3,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-class. "
Argentina,Male,18-24,very poor,NA,NA,2,2,3,2,2,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is male. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,45-54,very poor,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,25-34,middle-lower class,NA,NA,2,1,2,2,98,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,35-44,middle-lower class,NA,NA,2,2,2,2,99,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,25-34,very poor,NA,NA,1,1,2,1,1,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,45-54,very poor,NA,NA,1,1,1,1,2,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,old,"I live in Argentina. My gender is female. In terms of my age, I am old. Financially, I am very poor. "
Argentina,Female,18-24,upper-class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Male,25-34,middle-class,NA,NA,99,99,99,99,99,0.7224990392828733,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Male,35-44,upper-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,35-44,middle-class,NA,NA,1,1,1,1,4,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
Argentina,Female,35-44,middle-lower class,NA,NA,1,1,1,1,1,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,35-44,very poor,NA,NA,1,1,2,1,1,0.7592190469248571,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,upper-class,NA,NA,1,4,1,1,1,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am upper-class. "
Argentina,Female,35-44,very poor,NA,NA,3,3,3,3,98,1.0728315187530963,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,18-24,upper-class,NA,NA,2,2,2,2,4,1.0209434875890497,ORB22,2022,NA,high,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am upper-class. "
Argentina,Male,25-34,very poor,NA,NA,98,4,4,98,4,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is male. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,very poor,NA,NA,1,1,2,1,2,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,25-34,middle-lower class,NA,NA,1,1,1,1,1,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Male,45-54,middle-class,NA,NA,1,1,1,1,1,0.7592190469248571,ORB22,2022,NA,medium,Latin America and Caribbean,old,"I live in Argentina. My gender is male. In terms of my age, I am old. Financially, I am middle-class. "
Argentina,Female,35-44,middle-lower class,NA,NA,4,98,4,3,98,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-lower class. "
Argentina,Female,18-24,middle-lower class,NA,NA,1,2,1,1,4,1.0209434875890497,ORB22,2022,NA,medium,Latin America and Caribbean,young,"I live in Argentina. My gender is female. In terms of my age, I am young. Financially, I am middle-lower class. "
Argentina,Male,18-24,very poor,NA,NA,4,1,4,2,4,0.7224990392828733,ORB22,2022,NA,low,Latin America and Caribbean,young,"I live in Argentina. My gender is male. In terms of my age, I am young. Financially, I am very poor. "
Argentina,Female,25-34,very poor,NA,NA,3,3,4,3,2,1.0209434875890497,ORB22,2022,NA,low,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am very poor. "
Argentina,Female,35-44,middle-class,NA,NA,99,99,98,98,2,1.0728315187530963,ORB22,2022,NA,medium,Latin America and Caribbean,middle-aged,"I live in Argentina. My gender is female. In terms of my age, I am middle-aged. Financially, I am middle-class. "
